"3400","跑步","pǎobù","Run","3","344","","",""
"3401","短裤","duǎn kù","shorts","3","344","","",""
"3402","发觉","fājué","find","5","344","","",""
"3403","中毒","zhòng dú","poisoning; be poisoned","5","344","","",""
"3404","门票","mén piào","tickets","1","343","","",""
"3405","装修","zhuāngxiū","decorate house","4","343","","",""
"3406","开通","kāi tōng","open; clear; dredge; open-","6","343","","",""
"3407","阴","yīn","Yin","2","342","","",""
"3408","卫生间","wèishēngjiān","toilet","3","342","","",""
"3409","影子","yǐngzi","shadow","4","342","","",""
"3410","没错","méi cuò","that's right","4","342","","",""
"3411","居住","jūzhù","live","4","342","","",""
"3412","成分","chéngfèn","component","6","342","","",""
"3413","网球","wǎngqiú","Tennis","2","341","","",""
"3414","其次","qícì","Secondly","3","341","","",""
"3415","社","shè","society; organized body","5","340","","",""
"3416","小学","xiǎo xué","primary school; elementary schoo","1","339","A tiny version of a school, with miniature library books and chessboard-sized playground.","",""
"3417","走过","zǒu guò","walk through; pass by","2","339","","",""
"3418","等候","děnghòu","Wait","5","339","","",""
"3419","失误","shīwù","An error","5","339","","",""
"3420","元素","yuánsù","element","6","339","","",""
"3421","房屋","fáng wū","houses; buildings; tenement","3","338","","",""
"3422","缩小","suō xiǎo","reduce; lessen; narrow; shrink; zoom","4","338","","",""
"3423","薄","báo","thin","4","338","","",""
"3424","传达","chuándá","Convey","5","338","","",""
"3425","铃","líng","bell","5","338","","",""
"3426","税","shuì","tax","6","338","","",""
"3427","村庄","cūn zhuāng","village; hamlet","6","337","","",""
"3428","牛","niú","stubborn; brave; awesome","5","336,41154092297921","A large brown bovine with prominent horns and a distinctive head shape, commonly recognized as the domestic ox in Chinese culture.","",""
"3429","表格","biǎogé","form","3","336","","",""
"3430","眼光","yǎnguāng","Eye","5","336","","",""
"3431","宿舍","sùshè","dormitory","5","336","a cozy space shared by students studying and chatting","",""
"3432","仪器","yíqì","instrument","6","336","","",""
"3433","细菌","xìjūn","Bacteria","6","336","","",""
"3434","毛衣","máo yī","sweater; wool sweater","4","335","","",""
"3435","放大","fàngdà","enlarge","5","335","","",""
"3436","杰出","jiéchū","outstanding","6","335","","",""
"3437","赖","lài","rely; poor; bilk ; disclaim","6","335","He lies on top of a stack of money bags, appearing indifferent as if he's avoiding responsibility.","",""
"3438","首相","shǒu xiàng","prime minister","6","334","","",""
"3439","诞生","dànshēng","Be born","6","334","A tiny foot stepping out of a cloud into sunlight","",""
"3440","浓","nóng","strong","4","333","","",""
"3441","适当","shì dàng","suitable; proper; appropriate","6","333","","",""
"3442","小型","xiǎo xíng","small-size; small-scale","4","332","","",""
"3443","符号","fúhào","Symbol","4","332","","",""
"3444","以便","yǐbiàn","so that","5","332","","",""
"3445","指定","zhǐdìng","Appoint","6","332","","",""
"3446","阅读","yuèdú","Read","4","331","","",""
"3447","必需","bì xū","essential; indispensable","5","331","","",""
"3448","伤亡","shāng wáng","injuries and deaths;","6","331","","",""
"3449","鉴定","jiàndìng","Appraisal","6","331","","",""
"3450","仿佛","fǎngfú","as if","6","331","","",""
"3451","没收","mò shōu","confiscate; expropriate","6","331","","",""
"3452","这时候","zhè shí","at this moment; at this time","2","330","","",""
"3453","推销","tuīxiāo","promote sales","4","330","","",""
"3454","递给","dì gěi","hand over; pass on","5","330","","",""
"3455","今日","jīn rì","today","5","330","Golden rays pierce through the clouds, illuminating a clear path on the ground.","",""
"3456","无疑","wú yí","undoubtedly; no doubt","5","330","","",""
"3457","柜子","guì zi","cupboard; cabinet; chest","5","329","","",""
"3458","应当","yīng dāng","should; ought to","3","328","","",""
"3459","需求","xūqiú","demand","3","328","","",""
"3460","信封","xìnfēng","envelope","3","328","","",""
"3461","终身","zhōngshēn","lifelong","5","328","","",""
"3462","长久","cháng jiǔ","for a long time; muchly","6","328","","",""
"3463","跪","guì","kneel","6","328","","",""
"3464","升级","shēng jí","upgrade; be stepped up;","6","328","A staircase leading upward with a glowing light at the top, symbolizing progression and improvement.","",""
"3465","福利","fúlì","welfare","5","327","","",""
"3466","花费","huā fèi","spend; expend; cost;","6","327","","",""
"3467","病房","bìng fáng","ward of a hospital; sickroom","6","326","","",""
"3468","循环","xúnhuán","loop","6","326","","",""
"3469","探索","tànsuǒ","explore","6","326","","",""
"3470","大衣","dà yī","overcoat","2","325","Standing against the cold wind, a figure in black coat zipped up for warmth.","",""
"3471","菜单","càidān","menu","2","325","","",""
"3472","顺序","shùnxù","order","4","325","","",""
"3473","业务","yèwù","business","5","325","Imagine a complex network of interlocking gears and chains, representing the intricate processes and operations involved in business activities.","The Chinese word 业务 primarily refers to business operations or matters related to commerce and trade, often used in contexts like business activities, commercial tasks, or professional services offered by a company. It is commonly used in both formal and informal settings within mainland China, Taiwan, and Hong Kong. Other words that could be used in similar contexts include 商业 (business/commerce), 工作 (work/task) depending on the specific meaning intended.",""
"3474","清洗","qīng xǐ","wash; clean; rinse; purge;","6","325","","",""
"3475","上网","shàngwǎng","Surf the Internet","1","324","Spider weaving its web on the digital screen.   Or, Ants bustling across a data highway.","",""
"3476","北方","běifāng","north","2","324","","",""
"3477","自身","zì shēn","oneself; self","3","324","","",""
"3478","红酒","hóng jiǔ","red wine","3","324","","",""
"3479","制定","zhìdìng","Formulate","3","324","","",""
"3480","运输","yùnshū","transport","3","324","","",""
"3481","梦见","mèng jiàn","see in a dream; dream about; dream","4","324","When I close my eyes, the world fades away and dreams take over.","",""
"3482","终止","zhōngzhǐ","termination","5","324","","",""
"3483","运行","yùnxíng","run; working","5","324","","",""
"3484","猴","hóu","monkey","5","324","","",""
"3485","模样","múyàng","Appearance","5","324","","",""
"3486","葡萄酒","pú táo jiǔ","wine; grape wine","5","324","","",""
"3487","青年","qīng nián","youth; young","2","323","Sunlight streams onto the path of a young figure walking with purpose.","",""
"3488","含义","hányì","signification; meanings","4","323","","",""
"3489","传言","chuán yán","hearsay; rumour; pass on a","6","323","","",""
"3490","资助","zīzhù","give financial aid","5","322","","",""
"3491","传递","chuán dì","transmit; deliver; transfer","5","322","","",""
"3492","动物园","dòng wù yuán","zoo","2","321","","",""
"3493","以往","yǐwǎng","Past","5","321","","",""
"3494","优先","yōuxiān","first","5","321","","",""
"3495","争夺","zhēngduó","Fight for","6","321","","",""
"3496","工程师","gōngchéngshī","Engineer","3","320","","",""
"3497","回避","huíbì","obviate; slide over","5","320","","",""
"3498","强盗","qiáng dào","robber; bandit","6","320","","",""
"3499","一块儿","yí kuàir","together","1","319","","",""
"3500","败","bài","defeat; beat; fail; lose","4","319","","",""
"3501","大陆","dà lù","continent; mainland","4","319","","",""
"3502","暑假","shǔ jià","summer vacation","4","319","","",""
"3503","神话","shénhuà","Myth","4","319","","",""
"3504","燃料","rán liào","fuel","4","319","","",""
"3505","桃","táo","peach","5","319","","",""
"3506","供应","gōng yìng","supply; provide","4","318","","",""
"3507","显","xiǎn","show; appear; obvious; noticeable;","5","318","","",""
"3508","天下","tiān xià","world","6","318","A vast world order, represented by mountains and rivers embracing each other.","",""
"3509","当天","dāng tiān","that day","6","318","","",""
"3510","通信","tōng xìn","communicate; correspond","3","317","","",""
"3511","待遇","dàiyù","treatment","4","317","","",""
"3512","问候","wènhòu","To greet","4","317","","",""
"3513","语音","yǔ yīn","voice","4","317","","",""
"3514","紧紧","jǐn jǐn","closely; tightly","5","317","","",""
"3515","点燃","diǎn rán","light; ignite; kindle","5","317","","",""
"3516","今后","jīn hòu","from now on; in the future","2","316","The character unfolds like the pages of a calendar, revealing what's to come.","",""
"3517","提问","tíwèn","Put questions to","3","316","","",""
"3518","血管","xuè guǎn","blood vessel; artery; vein","6","316","","",""
"3519","夜里","yè lǐ","at night","2","315","","",""
"3520","知名","zhī míng","famous; well-known","6","315","","",""
"3521","依赖","yīlài","rely on","6","315","","",""
"3522","等到","děng dào","wait until; by the time","2","314","A figure stretching its neck in the distance, waiting for something to happen.","",""
"3523","打工","dǎgōng","Work","2","314","","",""
"3524","加强","jiā qiáng","strengthen; reinforce","3","314","Imagine a sturdy golden rope tightly wrapping around an object, gradually thickening as it coils, symbolizing reinforcement or strengthening.","""加强"" means to strengthen or reinforce something, making it more powerful, effective, or secure. It is commonly used in various contexts such as military defense, physical construction, and abstract concepts like effort or argument. Other words that can be used similarly include ""strengthen"", ""intensify"", ""bolster"", or ""reinforce"".",""
"3525","开发","kāifā","Development","3","314","Imagine a large, bright golden door being opened wide by a sprouting seedling or a plant pushing through the structure, symbolizing unlocking potential and growth.","""开发"", pronounced ""kāifā"", means the process of creating or improving something, often used in contexts like software development and real estate projects. It is a very common term for describing progress or growth in various fields. Other similar words include ""development"" (referring to the overall project) or ""develop"" (more about the action itself).",""
"3526","电源","diànyuán","power supply","4","314","","",""
"3527","脸色","liǎn sè","complexion; look; color; facial","5","314","","",""
"3528","琴","qín","zither; a general name for certain","5","314","","",""
